join_date,department_name,emp_name,total_salary,salary,bonus
2022-04-19,Marketing,Employee_5103,85136,62687,22449.0
2022-04-19,Marketing,Employee_4084,56036,47399,8637.0
2022-04-16,Marketing,Employee_2061,98520,73270,25250.0
2022-04-13,Marketing,Employee_8134,101161,85511,15650.0
2022-04-02,Marketing,Employee_1720,98763,82712,16051.0
2022-03-29,Marketing,Employee_6895,110481,87399,23082.0
2022-03-28,Marketing,Employee_6718,110262,95729,14533.0
2022-03-24,Marketing,Employee_1972,66567,57215,9352.0
2022-03-23,Marketing,Employee_5472,79512,69253,10259.0
2022-03-21,Marketing,Employee_36,85968,73030,12938.0
2022-03-21,Marketing,Employee_8986,82670,64527,18143.0
2022-03-19,Marketing,Employee_7703,50063,39971,10092.0
2022-03-17,Marketing,Employee_8699,52915,45213,7702.0
2022-03-16,Marketing,Employee_3251,66329,49307,17022.0
2022-03-15,Marketing,Employee_8414,46282,38900,7382.0
2022-03-11,Marketing,Employee_9011,66599,57188,9411.0
2022-03-10,Marketing,Employee_9207,88610,79954,8656.0
2022-03-06,Marketing,Employee_654,62288,43336,18952.0
2022-03-04,Marketing,Employee_1230,76573,57397,19176.0
2022-03-04,Marketing,Employee_4592,59523,36855,22668.0
2022-02-28,Marketing,Employee_2372,51307,46017,5290.0
2022-02-27,Marketing,Employee_9361,109904,86820,23084.0
2022-02-26,Marketing,Employee_4223,52136,37983,14153.0
2022-02-26,Marketing,Employee_509,55854,34934,20920.0
2022-02-21,Marketing,Employee_7071,76982,62992,13990.0
2022-02-12,Marketing,Employee_8740,84274,60110,24164.0
2022-02-11,Marketing,Employee_2980,112235,88968,23267.0
2022-02-06,Marketing,Employee_1031,96626,90304,6322.0
2022-02-04,Marketing,Employee_6250,86735,64889,21846.0
2022-02-02,Marketing,Employee_9409,68767,56644,12123.0
2022-01-25,Marketing,Employee_3515,117378,91046,26332.0
2022-01-25,Marketing,Employee_6903,97450,87487,9963.0
2022-01-22,Marketing,Employee_1916,99677,88507,11170.0
2022-01-20,Marketing,Employee_667,103951,97576,6375.0
2022-01-19,Marketing,Employee_192,95179,89949,5230.0
2022-01-18,Marketing,Employee_5552,64654,42741,21913.0
2022-01-16,Marketing,Employee_930,103155,88001,15154.0
2022-01-15,Marketing,Employee_1458,42068,34600,7468.0
2022-01-10,Marketing,Employee_9871,45167,39764,5403.0
2022-01-07,Marketing,Employee_7018,118491,98737,19754.0
2022-01-03,Marketing,Employee_4767,108174,98741,9433.0
2021-12-31,Marketing,Employee_3482,92459,71912,20547.0
2021-12-30,Marketing,Employee_7245,99337,72541,26796.0
2021-12-27,Marketing,Employee_1407,101223,83942,17281.0
2021-12-25,Marketing,Employee_892,75722,58688,17034.0
2021-12-24,Marketing,Employee_4151,117382,90859,26523.0
2021-12-24,Marketing,Employee_8842,77667,71709,5958.0
2021-12-20,Marketing,Employee_8795,116878,93874,23004.0
2021-12-18,Marketing,Employee_9687,69910,62919,6991.0
2021-12-16,Marketing,Employee_5725,93897,64173,29724.0
2021-12-13,Marketing,Employee_1734,104119,81827,22292.0
2021-12-08,Marketing,Employee_1168,93772,83884,9888.0
2021-12-08,Marketing,Employee_302,112620,83450,29170.0
2021-12-06,Marketing,Employee_2359,109280,83478,25802.0
2021-11-30,Marketing,Employee_4295,84338,63443,20895.0
2021-11-30,Marketing,Employee_4240,51091,41403,9688.0
2021-11-22,Marketing,Employee_922,56821,43105,13716.0
2021-11-18,Marketing,Employee_4376,85115,67429,17686.0
2021-11-17,Marketing,Employee_9344,76333,67260,9073.0
2021-11-12,Marketing,Employee_8882,78131,68648,9483.0
2021-11-07,Marketing,Employee_6774,97171,79354,17817.0
2021-11-05,Marketing,Employee_1101,42849,36774,6075.0
2021-10-27,Marketing,Employee_7300,101599,79285,22314.0
2021-10-27,Marketing,Employee_4075,78759,56081,22678.0
2021-10-26,Marketing,Employee_309,38838,30929,7909.0
2021-10-22,Marketing,Employee_7665,89935,81661,8274.0
2021-10-22,Marketing,Employee_3794,83052,53867,29185.0
2021-10-17,Marketing,Employee_6229,102782,91745,11037.0
2021-10-10,Marketing,Employee_7114,90175,76051,14124.0
2021-10-03,Marketing,Employee_5380,66508,39849,26659.0
2021-09-27,Marketing,Employee_4111,53839,40133,13706.0
2021-09-27,Marketing,Employee_3085,62030,32774,29256.0
2021-09-23,Marketing,Employee_1170,64128,40040,24088.0
2021-09-19,Marketing,Employee_3711,48715,39635,9080.0
2021-09-18,Marketing,Employee_8182,112559,99734,12825.0
2021-09-18,Marketing,Employee_2299,105048,96723,8325.0
2021-09-11,Marketing,Employee_8938,53012,45941,7071.0
2021-09-08,Marketing,Employee_3686,99305,71986,27319.0
2021-09-06,Marketing,Employee_6235,58418,31825,26593.0
2021-09-04,Marketing,Employee_957,76029,58774,17255.0
2021-08-18,Marketing,Employee_5018,112357,88169,24188.0
2021-08-16,Marketing,Employee_2322,97472,87694,9778.0
2021-08-15,Marketing,Employee_1690,49677,30018,19659.0
2021-08-11,Marketing,Employee_4542,74929,61195,13734.0
2021-08-04,Marketing,Employee_5261,126521,97733,28788.0
2021-08-04,Marketing,Employee_2026,49402,31238,18164.0
2021-08-01,Marketing,Employee_4523,48359,30057,18302.0
2021-07-30,Marketing,Employee_4127,52887,45860,7027.0
2021-07-27,Marketing,Employee_6422,71043,48599,22444.0
2021-07-19,Marketing,Employee_954,52788,44847,7941.0
2021-07-18,Marketing,Employee_1774,72163,43740,28423.0
2021-07-14,Marketing,Employee_645,80526,71252,9274.0
2021-07-10,Marketing,Employee_1340,102439,74917,27522.0
2021-07-08,Marketing,Employee_9646,76606,65980,10626.0
2021-07-05,Marketing,Employee_6589,104502,83906,20596.0
2021-07-05,Marketing,Employee_1550,69491,46533,22958.0
2021-06-30,Marketing,Employee_995,60247,42453,17794.0
2021-06-29,Marketing,Employee_7622,67615,61818,5797.0
2021-06-24,Marketing,Employee_1846,85775,70332,15443.0
2021-06-23,Marketing,Employee_9547,86423,80467,5956.0
2021-06-21,Marketing,Employee_6271,82543,75819,6724.0
2021-06-16,Marketing,Employee_4554,66490,42636,23854.0
2021-06-13,Marketing,Employee_8543,91159,78514,12645.0
2021-06-13,Marketing,Employee_5986,67524,54660,12864.0
2021-06-05,Marketing,Employee_5618,48570,41955,6615.0
2021-05-30,Marketing,Employee_4667,54766,43262,11504.0
2021-05-29,Marketing,Employee_7528,95378,70834,24544.0
2021-05-24,Marketing,Employee_2242,78622,72262,6360.0
2021-05-24,Marketing,Employee_7097,61986,51629,10357.0
2021-05-22,Marketing,Employee_4245,105693,95035,10658.0
2021-05-07,Marketing,Employee_4318,84233,56469,27764.0
2021-05-02,Marketing,Employee_9755,62675,41218,21457.0
2021-04-25,Marketing,Employee_5651,73378,48368,25010.0
2021-04-24,Marketing,Employee_301,82890,73715,9175.0
2021-04-15,Marketing,Employee_392,50374,41352,9022.0
2021-04-10,Marketing,Employee_525,65499,37139,28360.0
2021-04-09,Marketing,Employee_129,100007,80314,19693.0
2021-04-09,Marketing,Employee_744,57627,31865,25762.0
2021-04-08,Marketing,Employee_5919,69858,41356,28502.0
2021-04-07,Marketing,Employee_3106,121137,91775,29362.0
2021-04-04,Marketing,Employee_763,68772,59605,9167.0
2021-03-30,Marketing,Employee_5866,103509,87999,15510.0
2021-03-28,Marketing,Employee_6152,102444,88810,13634.0
2021-03-28,Marketing,Employee_1675,105212,87450,17762.0
2021-03-19,Marketing,Employee_4041,113276,95875,17401.0
2021-03-18,Marketing,Employee_8468,91708,80528,11180.0
2021-03-14,Marketing,Employee_6960,89927,79089,10838.0
2021-03-13,Marketing,Employee_7142,95356,75267,20089.0
2021-03-12,Marketing,Employee_8957,43821,36771,7050.0
2021-03-10,Marketing,Employee_2914,118979,95671,23308.0
2021-03-04,Marketing,Employee_5693,104972,84334,20638.0
2021-02-27,Marketing,Employee_3025,116420,88649,27771.0
2021-02-26,Marketing,Employee_5734,114959,94368,20591.0
2021-02-24,Marketing,Employee_4849,63550,35050,28500.0
2021-02-23,Marketing,Employee_1556,110874,81726,29148.0
2021-02-21,Marketing,Employee_1668,115244,87055,28189.0
2021-02-20,Marketing,Employee_9613,76758,58557,18201.0
2021-02-11,Marketing,Employee_4510,46013,36040,9973.0
2021-02-06,Marketing,Employee_2559,91201,77830,13371.0
2021-02-05,Marketing,Employee_7933,106668,98347,8321.0
2021-02-05,Marketing,Employee_5252,91205,82136,9069.0
2021-02-05,Marketing,Employee_3826,87683,64001,23682.0
2021-02-04,Marketing,Employee_9727,53545,43133,10412.0
2021-01-31,Marketing,Employee_4072,110076,91489,18587.0
2021-01-31,Marketing,Employee_364,44415,36668,7747.0
2021-01-28,Marketing,Employee_6655,82275,58794,23481.0
2021-01-21,Marketing,Employee_1133,64818,52064,12754.0
2021-01-19,Marketing,Employee_2992,87200,61811,25389.0
2021-01-14,Marketing,Employee_1437,78012,59482,18530.0
2021-01-03,Marketing,Employee_3784,54960,44244,10716.0
2021-01-01,Marketing,Employee_6632,50179,39201,10978.0
2020-12-20,Marketing,Employee_5846,74298,46623,27675.0
2020-12-20,Marketing,Employee_1520,54320,46080,8240.0
2020-12-19,Marketing,Employee_2352,42016,36677,5339.0
2020-12-12,Marketing,Employee_123,43833,30527,13306.0
2020-12-04,Marketing,Employee_5262,60682,38222,22460.0
2020-12-03,Marketing,Employee_6265,74858,53039,21819.0
2020-11-30,Marketing,Employee_4535,116568,90469,26099.0
2020-11-24,Marketing,Employee_8721,93596,80469,13127.0
2020-11-22,Marketing,Employee_286,93408,84909,8499.0
2020-11-19,Marketing,Employee_1331,74835,59513,15322.0
2020-11-17,Marketing,Employee_7616,106493,91396,15097.0
2020-11-16,Marketing,Employee_2043,80559,57575,22984.0
2020-11-08,Marketing,Employee_9773,90386,74541,15845.0
2020-11-08,Marketing,Employee_4396,48052,42697,5355.0
2020-11-05,Marketing,Employee_7968,90627,84478,6149.0
2020-11-04,Marketing,Employee_8200,81244,61594,19650.0
2020-10-26,Marketing,Employee_6163,98793,78266,20527.0
2020-10-26,Marketing,Employee_4302,62577,37004,25573.0
2020-10-23,Marketing,Employee_7043,75554,64635,10919.0
2020-10-20,Marketing,Employee_4038,66327,37447,28880.0
2020-10-17,Marketing,Employee_6467,99069,72044,27025.0
2020-10-14,Marketing,Employee_5228,106497,76823,29674.0
2020-10-13,Marketing,Employee_2894,71831,57470,14361.0
2020-09-30,Marketing,Employee_6458,88986,73426,15560.0
2020-09-24,Marketing,Employee_1268,53838,38611,15227.0
2020-09-22,Marketing,Employee_2371,98333,92473,5860.0
2020-09-22,Marketing,Employee_9796,101018,87198,13820.0
2020-09-17,Marketing,Employee_7931,96995,68217,28778.0
2020-09-13,Marketing,Employee_9180,75001,47206,27795.0
2020-09-10,Marketing,Employee_5310,91620,76209,15411.0
2020-09-10,Marketing,Employee_841,70978,61608,9370.0
2020-09-09,Marketing,Employee_2679,71102,62324,8778.0
2020-09-07,Marketing,Employee_116,86715,63630,23085.0
2020-09-04,Marketing,Employee_8187,118314,99177,19137.0
2020-09-04,Marketing,Employee_1005,119885,94544,25341.0
2020-09-03,Marketing,Employee_1723,46079,36589,9490.0
2020-09-02,Marketing,Employee_7956,92795,74549,18246.0
2020-08-29,Marketing,Employee_1498,69602,43213,26389.0
2020-08-24,Marketing,Employee_1119,100322,92771,7551.0
2020-08-21,Marketing,Employee_7934,83526,66189,17337.0
2020-08-21,Marketing,Employee_6031,75202,62726,12476.0
2020-08-19,Marketing,Employee_3140,74459,53390,21069.0
2020-08-18,Marketing,Employee_3232,68067,49112,18955.0
2020-08-13,Marketing,Employee_2698,78363,54886,23477.0
2020-08-01,Marketing,Employee_8361,113751,87300,26451.0
2020-07-23,Marketing,Employee_3348,37082,32080,5002.0
2020-07-17,Marketing,Employee_3371,53260,32806,20454.0
2020-07-15,Marketing,Employee_2831,82544,58725,23819.0
2020-07-15,Marketing,Employee_6902,51823,44870,6953.0
2020-07-12,Marketing,Employee_6147,76306,60539,15767.0
2020-07-02,Marketing,Employee_6851,104514,96171,8343.0
2020-06-30,Marketing,Employee_7077,71135,59948,11187.0
2020-06-30,Marketing,Employee_842,72183,43138,29045.0
2020-06-28,Marketing,Employee_3064,79417,66786,12631.0
2020-06-27,Marketing,Employee_4032,66012,58239,7773.0
2020-06-27,Marketing,Employee_3523,70846,42987,27859.0
2020-06-22,Marketing,Employee_6083,78310,56082,22228.0
2020-06-21,Marketing,Employee_2533,100644,90483,10161.0
2020-06-15,Marketing,Employee_3962,58288,41357,16931.0
2020-06-09,Marketing,Employee_2776,60672,46893,13779.0
2020-06-05,Marketing,Employee_288,79184,57597,21587.0
2020-06-04,Marketing,Employee_413,75877,70309,5568.0
2020-06-03,Marketing,Employee_404,66086,57192,8894.0
2020-05-27,Marketing,Employee_835,95775,87154,8621.0
2020-05-25,Marketing,Employee_8558,78580,68913,9667.0
2020-05-24,Marketing,Employee_4954,125820,96392,29428.0
2020-05-24,Marketing,Employee_5235,59134,33352,25782.0
2020-05-21,Marketing,Employee_7658,49289,36575,12714.0
2020-05-18,Marketing,Employee_6375,55412,46006,9406.0
2020-05-18,Marketing,Employee_2079,64693,45600,19093.0
2020-05-08,Marketing,Employee_8452,125249,98718,26531.0
2020-05-08,Marketing,Employee_1017,100791,91926,8865.0
2020-04-30,Marketing,Employee_8516,124368,95364,29004.0
2020-04-29,Marketing,Employee_1191,79089,70443,8646.0
2020-04-26,Marketing,Employee_4034,125494,98917,26577.0
2020-04-24,Marketing,Employee_9904,51560,41009,10551.0
2020-04-15,Marketing,Employee_1735,75341,53508,21833.0
2020-04-09,Marketing,Employee_5639,101900,78555,23345.0
2020-04-05,Marketing,Employee_6595,36174,30794,5380.0
2020-04-02,Marketing,Employee_7516,124341,94940,29401.0
2020-03-31,Marketing,Employee_4994,91269,72967,18302.0
2020-03-31,Marketing,Employee_4730,67230,61070,6160.0
2020-03-30,Marketing,Employee_519,61680,32963,28717.0
2020-03-25,Marketing,Employee_8264,64141,42155,21986.0
2020-03-25,Marketing,Employee_1304,50669,30552,20117.0
2020-03-23,Marketing,Employee_396,97068,83076,13992.0
2020-03-21,Marketing,Employee_1183,117409,89090,28319.0
2020-03-21,Marketing,Employee_7646,108574,85277,23297.0
2020-03-21,Marketing,Employee_1236,102423,74227,28196.0
2020-03-20,Marketing,Employee_9774,92414,81701,10713.0
2020-03-19,Marketing,Employee_2572,63543,50543,13000.0
2020-03-11,Marketing,Employee_3213,61070,41338,19732.0
2020-03-06,Marketing,Employee_8274,103253,94442,8811.0
2020-03-02,Marketing,Employee_9444,114241,91491,22750.0
2020-02-26,Marketing,Employee_2456,107978,90750,17228.0
2020-02-25,Marketing,Employee_6020,52246,34225,18021.0
2020-02-22,Marketing,Employee_7781,75884,58080,17804.0
2020-02-21,Marketing,Employee_7322,108815,79987,28828.0
2020-02-21,Marketing,Employee_3792,86636,65895,20741.0
2020-02-20,Marketing,Employee_4004,91898,76606,15292.0
2020-02-20,Marketing,Employee_6678,84511,57133,27378.0
2020-02-07,Marketing,Employee_7897,52592,30327,22265.0
2020-02-05,Marketing,Employee_5012,74007,64723,9284.0
2020-02-02,Marketing,Employee_2215,72090,50556,21534.0
2020-01-31,Marketing,Employee_3384,78951,62969,15982.0
2020-01-30,Marketing,Employee_3890,69589,45007,24582.0
2020-01-29,Marketing,Employee_7055,114806,95199,19607.0
2020-01-29,Marketing,Employee_9203,67083,52744,14339.0
2020-01-26,Marketing,Employee_3070,68745,60477,8268.0
2020-01-26,Marketing,Employee_6194,76418,60331,16087.0
2020-01-23,Marketing,Employee_1754,76941,48260,28681.0
2020-01-23,Marketing,Employee_534,57346,37802,19544.0
2020-01-20,Marketing,Employee_4733,85982,59854,26128.0
2020-01-19,Marketing,Employee_6120,74495,59063,15432.0
2020-01-16,Marketing,Employee_9955,60014,50826,9188.0
2020-01-15,Marketing,Employee_6047,39407,33800,5607.0
2020-01-14,Marketing,Employee_9848,49457,40844,8613.0
2020-01-12,Marketing,Employee_7409,105311,84104,21207.0
2020-01-12,Marketing,Employee_9761,57558,46088,11470.0
2020-01-08,Marketing,Employee_9577,60193,54806,5387.0
2020-01-08,Marketing,Employee_6491,52676,41862,10814.0
2020-01-08,Marketing,Employee_586,48212,36490,11722.0
2019-12-30,Marketing,Employee_429,100761,75020,25741.0
2019-12-22,Marketing,Employee_1242,74858,50760,24098.0
2019-12-20,Marketing,Employee_7988,68242,55223,13019.0
2019-12-17,Marketing,Employee_1386,91304,72205,19099.0
2019-12-17,Marketing,Employee_5795,49761,34210,15551.0
2019-12-07,Marketing,Employee_1329,109606,93474,16132.0
2019-12-06,Marketing,Employee_1917,43651,36028,7623.0
2019-12-02,Marketing,Employee_5064,80033,54020,26013.0
2019-11-30,Marketing,Employee_9325,57142,46640,10502.0
2019-11-29,Marketing,Employee_3718,92657,86329,6328.0
2019-11-28,Marketing,Employee_4899,94181,74493,19688.0
2019-11-28,Marketing,Employee_3289,55684,35193,20491.0
2019-11-27,Marketing,Employee_3719,98394,81158,17236.0
2019-11-26,Marketing,Employee_5949,109357,90240,19117.0
2019-11-26,Marketing,Employee_3548,96565,83054,13511.0
2019-11-26,Marketing,Employee_2829,43000,35404,7596.0
2019-11-17,Marketing,Employee_7497,64901,36503,28398.0
2019-11-14,Marketing,Employee_9509,78067,50704,27363.0
2019-11-11,Marketing,Employee_8233,88692,66855,21837.0
2019-10-26,Marketing,Employee_5418,74843,53039,21804.0
2019-10-07,Marketing,Employee_5947,81887,65402,16485.0
2019-10-06,Marketing,Employee_5630,43517,35301,8216.0
2019-09-25,Marketing,Employee_158,75329,51305,24024.0
2019-09-24,Marketing,Employee_707,76359,62022,14337.0
2019-09-22,Marketing,Employee_3843,76860,64307,12553.0
2019-09-21,Marketing,Employee_6958,104134,87858,16276.0
2019-09-15,Marketing,Employee_9308,87388,60034,27354.0
2019-09-12,Marketing,Employee_518,108420,87184,21236.0
2019-09-11,Marketing,Employee_6051,77434,56866,20568.0
2019-09-08,Marketing,Employee_3631,90283,75101,15182.0
2019-08-30,Marketing,Employee_6913,45875,32921,12954.0
2019-08-29,Marketing,Employee_5863,54372,31767,22605.0
2019-08-26,Marketing,Employee_3851,99500,94277,5223.0
2019-08-23,Marketing,Employee_7821,56157,45352,10805.0
2019-08-05,Marketing,Employee_819,95854,75485,20369.0
2019-08-02,Marketing,Employee_8118,112467,88900,23567.0
2019-08-02,Marketing,Employee_4190,60742,40114,20628.0
2019-07-29,Marketing,Employee_9130,65704,41360,24344.0
2019-07-27,Marketing,Employee_7180,67067,41809,25258.0
2019-07-24,Marketing,Employee_1402,48310,42920,5390.0
2019-07-22,Marketing,Employee_5841,118606,94046,24560.0
2019-07-22,Marketing,Employee_2416,110607,90002,20605.0
2019-07-22,Marketing,Employee_9645,83662,63622,20040.0
2019-07-22,Marketing,Employee_3388,66183,57655,8528.0
2019-07-19,Marketing,Employee_2139,53001,37021,15980.0
2019-07-15,Marketing,Employee_3859,75466,61952,13514.0
2019-07-14,Marketing,Employee_8388,104980,80109,24871.0
2019-07-14,Marketing,Employee_9559,75420,57384,18036.0
2019-07-11,Marketing,Employee_8492,80403,58962,21441.0
2019-07-08,Marketing,Employee_503,52151,39684,12467.0
2019-07-06,Marketing,Employee_9052,61262,55642,5620.0
2019-07-04,Marketing,Employee_269,109048,90369,18679.0
2019-07-02,Marketing,Employee_687,105563,96794,8769.0
2019-07-01,Marketing,Employee_1796,84199,57937,26262.0
2019-07-01,Marketing,Employee_5437,51526,30620,20906.0
2019-06-27,Marketing,Employee_366,50334,38195,12139.0
2019-06-23,Marketing,Employee_6072,87037,58134,28903.0
2019-06-16,Marketing,Employee_757,69132,39262,29870.0
2019-06-14,Marketing,Employee_3104,67398,38787,28611.0
2019-06-12,Marketing,Employee_2918,62394,34033,28361.0
2019-06-10,Marketing,Employee_3145,59680,51280,8400.0
2019-06-09,Marketing,Employee_1448,56004,36590,19414.0
2019-06-07,Marketing,Employee_769,114259,90098,24161.0
2019-06-04,Marketing,Employee_3191,100633,84457,16176.0
2019-06-03,Marketing,Employee_1858,84897,55059,29838.0
2019-06-03,Marketing,Employee_8909,49397,43806,5591.0
2019-05-21,Marketing,Employee_6118,74802,68547,6255.0
2019-05-20,Marketing,Employee_9193,59384,36500,22884.0
2019-05-18,Marketing,Employee_4738,95784,66365,29419.0
2019-05-15,Marketing,Employee_1185,119214,95560,23654.0
2019-05-15,Marketing,Employee_8693,93690,70916,22774.0
2019-05-15,Marketing,Employee_973,68258,54259,13999.0
2019-05-14,Marketing,Employee_7817,62662,46719,15943.0
2019-05-08,Marketing,Employee_8230,103204,80338,22866.0
2019-05-04,Marketing,Employee_5968,69348,61301,8047.0
2019-05-03,Marketing,Employee_987,65883,58820,7063.0
2019-04-29,Marketing,Employee_2659,102895,87911,14984.0
2019-04-23,Marketing,Employee_4364,112114,98024,14090.0
2019-04-20,Marketing,Employee_7366,105794,91850,13944.0
2019-04-20,Marketing,Employee_428,72924,55933,16991.0
2019-04-17,Marketing,Employee_2616,66735,42578,24157.0
2019-04-13,Marketing,Employee_1270,103446,79455,23991.0
2019-04-10,Marketing,Employee_8175,96144,88241,7903.0
2019-04-06,Marketing,Employee_6306,104500,99396,5104.0
2019-03-31,Marketing,Employee_3970,83320,71576,11744.0
